Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
13079.0,52,1,199.08,3,1,1,311,Potential Loyalists
13080.0,36,3,222.65,3,3,1,331,Loyal Customers
13081.0,6,19,30867.77,4,4,4,444,Champions
13082.0,59,12,3722.12,2,4,4,244,At Risk
13083.0,60,1,91.67999999999999,2,1,1,211,At Risk
13084.0,126,1,122.39999999999999,2,1,1,211,At Risk
13085.0,314,6,2017.2,1,4,4,144,At Risk
13086.0,17,1,439.33000000000004,4,1,2,412,Potential Loyalists
13087.0,361,1,313.64,1,1,2,112,At Risk
13088.0,52,1,236.11,3,1,1,311,Potential Loyalists
13089.0,3,109,57885.45,4,4,4,444,Champions
13090.0,0,13,5189.32,4,4,4,444,Champions
13091.0,364,2,1976.0,1,2,4,124,At Risk
13092.0,49,7,1662.45,3,4,3,343,Loyal Customers
13093.0,8,48,47111.18,4,4,4,444,Champions
13094.0,3,2,505.80000000000007,4,2,2,422,Potential Loyalists
13096.0,29,1,419.7000000000001,3,1,2,312,Potential Loyalists
13097.0,23,18,7320.88,3,4,4,344,Loyal Customers
13101.0,133,3,594.21,2,3,2,232,At Risk
13102.0,0,14,5272.83,4,4,4,444,Champions
13103.0,72,2,465.70000000000005,2,2,2,222,At Risk
13104.0,50,3,610.62,3,3,2,332,Loyal Customers
13105.0,71,1,72.0,2,1,1,211,At Risk
13106.0,48,1,526.96,3,1,2,312,Potential Loyalists
13107.0,48,5,3721.45,3,3,4,334,Loyal Customers
13108.0,7,2,748.46,4,2,3,423,Potential Loyalists
13109.0,186,1,347.49,1,1,2,112,At Risk
13110.0,72,5,1468.8,2,3,3,233,At Risk
13111.0,353,1,321.88000000000005,1,1,2,112,At Risk
13112.0,176,1,20.599999999999998,1,1,1,111,At Risk
13113.0,1,14,6357.08,4,4,4,444,Champions
13114.0,365,1,234.38,1,1,1,111,At Risk
13115.0,14,6,3199.92,4,4,4,444,Champions
13117.0,0,12,1658.9,4,4,3,443,Loyal Customers
13118.0,11,4,1217.6,4,3,3,433,Loyal Customers
13119.0,303,1,134.9,1,1,1,111,At Risk
13123.0,107,2,506.75,2,2,2,222,At Risk
13124.0,20,1,885.33,3,1,3,313,Potential Loyalists
13125.0,158,1,148.62,1,1,1,111,At Risk
13126.0,1,7,1898.61,4,4,4,444,Champions
13128.0,266,1,263.5,1,1,1,111,At Risk
13129.0,87,2,233.25,2,2,1,221,At Risk
13131.0,53,4,2240.4700000000003,2,3,4,234,At Risk
13133.0,94,1,90.65,2,1,1,211,At Risk
13134.0,37,2,681.65,3,2,2,322,Potential Loyalists
13135.0,126,1,275.45,2,1,1,211,At Risk
13136.0,10,8,3666.9500000000003,4,4,4,444,Champions
13137.0,21,8,3983.65,3,4,4,344,Loyal Customers
13138.0,7,2,504.85,4,2,2,422,Potential Loyalists
13139.0,72,1,3138.04,2,1,4,214,At Risk
13140.0,1,3,790.71,4,3,3,433,Loyal Customers
13141.0,20,12,5267.33,3,4,4,344,Loyal Customers
13143.0,219,1,405.1,1,1,2,112,At Risk
13144.0,66,1,24.4,2,1,1,211,At Risk
13145.0,7,4,805.0,4,3,3,433,Loyal Customers
13148.0,24,14,4814.56,3,4,4,344,Loyal Customers
13150.0,119,3,449.96999999999997,2,3,2,232,At Risk
13151.0,260,2,1207.3400000000001,1,2,3,123,At Risk
13152.0,52,7,2146.38,3,4,4,344,Loyal Customers
13154.0,34,3,1624.84,3,3,3,333,Loyal Customers
13155.0,3,3,778.4200000000001,4,3,3,433,Loyal Customers
13156.0,20,3,1586.54,3,3,3,333,Loyal Customers
13157.0,44,5,3946.14,3,3,4,334,Loyal Customers
13158.0,23,1,307.12,3,1,1,311,Potential Loyalists
13161.0,135,1,359.38,2,1,2,212,At Risk
13162.0,15,12,7587.2,4,4,4,444,Champions
13163.0,245,1,17.65,1,1,1,111,At Risk
13164.0,204,2,372.2,1,2,2,122,At Risk
13165.0,48,1,429.68,3,1,2,312,Potential Loyalists
13166.0,49,1,458.73,3,1,2,312,Potential Loyalists
13167.0,25,1,333.82,3,1,2,312,Potential Loyalists
13168.0,177,1,541.14,1,1,2,112,At Risk
13169.0,197,1,127.2,1,1,1,111,At Risk
13172.0,35,1,69.6,3,1,1,311,Potential Loyalists
13173.0,2,10,2212.11,4,4,4,444,Champions
13174.0,4,10,6621.6,4,4,4,444,Champions
13175.0,217,2,831.45,1,2,3,123,At Risk
13177.0,65,1,229.75,2,1,1,211,At Risk
13178.0,32,10,8333.72,3,4,4,344,Loyal Customers
13179.0,253,1,572.3100000000001,1,1,2,112,At Risk
13180.0,242,1,86.10000000000001,1,1,1,111,At Risk
13181.0,16,1,359.69,4,1,2,412,Potential Loyalists
13183.0,29,6,3078.4,3,4,4,344,Loyal Customers
13187.0,259,3,105.34,1,3,1,131,At Risk
13190.0,179,3,570.66,1,3,2,132,At Risk
13191.0,293,1,164.69,1,1,1,111,At Risk
13192.0,170,4,1646.64,1,3,3,133,At Risk
13194.0,56,1,412.08,2,1,2,212,At Risk
13195.0,49,1,136.73,3,1,1,311,Potential Loyalists
13196.0,78,3,1271.06,2,3,3,233,At Risk
13197.0,244,1,373.01000000000005,1,1,2,112,At Risk
13198.0,22,2,1572.99,3,2,3,323,Potential Loyalists
13199.0,1,30,6615.77,4,4,4,444,Champions
13201.0,137,4,1233.06,1,3,3,133,At Risk
13202.0,29,7,1580.3,3,4,3,343,Loyal Customers
13203.0,21,6,1778.79,3,4,4,344,Loyal Customers
13204.0,366,1,966.6600000000001,1,1,3,113,At Risk
13205.0,78,1,2803.2,2,1,4,214,At Risk
13206.0,35,13,8308.19,3,4,4,344,Loyal Customers
13207.0,86,2,285.6,2,2,1,221,At Risk
13208.0,84,3,758.65,2,3,3,233,At Risk
13209.0,149,5,2617.9,1,3,4,134,At Risk
13211.0,16,7,1523.35,4,4,3,443,Loyal Customers
13213.0,18,6,2330.94,3,4,4,344,Loyal Customers
13214.0,52,7,3264.23,3,4,4,344,Loyal Customers
13215.0,37,1,81.6,3,1,1,311,Potential Loyalists
13217.0,290,1,132.5,1,1,1,111,At Risk
13219.0,253,1,76.23,1,1,1,111,At Risk
13220.0,210,1,516.8,1,1,2,112,At Risk
13222.0,212,1,88.5,1,1,1,111,At Risk
13223.0,58,4,805.92,2,3,3,233,At Risk
13225.0,56,9,9796.23,2,4,4,244,At Risk
13226.0,28,1,204.25,3,1,1,311,Potential Loyalists
13230.0,0,17,3457.83,4,4,4,444,Champions
13233.0,55,2,571.34,2,2,2,222,At Risk
13234.0,307,2,346.5,1,2,2,122,At Risk
13237.0,22,1,643.0,3,1,2,312,Potential Loyalists
13238.0,65,2,305.9,2,2,1,221,At Risk
13239.0,72,4,1265.1299999999999,2,3,3,233,At Risk
13240.0,0,5,1036.21,4,3,3,433,Loyal Customers
13241.0,46,1,112.53,3,1,1,311,Potential Loyalists
13242.0,86,4,429.0,2,3,2,232,At Risk
13243.0,84,4,635.26,2,3,2,232,At Risk
13245.0,67,1,558.72,2,1,2,212,At Risk
13246.0,28,5,1390.23,3,3,3,333,Loyal Customers
13249.0,36,6,897.52,3,4,3,343,Loyal Customers
13250.0,95,2,253.09,2,2,1,221,At Risk
13251.0,37,1,252.68,3,1,1,311,Potential Loyalists
13252.0,29,2,399.3,3,2,2,322,Potential Loyalists
13253.0,65,2,1920.71,2,2,4,224,At Risk
13254.0,11,1,51.41,4,1,1,411,Potential Loyalists
13255.0,8,2,504.95,4,2,2,422,Potential Loyalists
13257.0,71,1,149.75,2,1,1,211,At Risk
13258.0,14,2,336.59999999999997,4,2,2,422,Potential Loyalists
13259.0,32,8,1119.36,3,4,3,343,Loyal Customers
13262.0,24,2,373.16,3,2,2,322,Potential Loyalists
13263.0,28,4,1239.27,3,3,3,333,Loyal Customers
13264.0,77,1,722.5600000000001,2,1,3,213,At Risk
13266.0,48,7,2300.78,3,4,4,344,Loyal Customers
13267.0,1,18,5236.77,4,4,4,444,Champions
13269.0,4,14,3545.47,4,4,4,444,Champions
13270.0,1,1,590.0,4,1,2,412,Potential Loyalists
13274.0,44,1,360.85,3,1,2,312,Potential Loyalists
13275.0,18,2,238.86,3,2,1,321,Potential Loyalists
13276.0,32,3,1300.98,3,3,3,333,Loyal Customers
13277.0,15,3,264.9,4,3,1,431,Loyal Customers
13278.0,34,3,893.12,3,3,3,333,Loyal Customers
13280.0,14,4,1494.8700000000001,4,3,3,433,Loyal Customers
13281.0,74,1,350.85,2,1,2,212,At Risk
13282.0,41,1,181.05,3,1,1,311,Potential Loyalists
13283.0,202,2,279.7,1,2,1,121,At Risk
13285.0,235,2,655.47,1,2,2,122,At Risk
13286.0,235,1,734.91,1,1,3,113,At Risk
13287.0,238,3,781.59,1,3,3,133,At Risk
13288.0,78,5,927.61,2,3,3,233,At Risk
13289.0,358,1,307.95,1,1,2,112,At Risk
13290.0,73,1,208.63,2,1,1,211,At Risk
13291.0,49,10,2909.68,3,4,4,344,Loyal Customers
13292.0,50,3,415.57,3,3,2,332,Loyal Customers
13293.0,27,6,1192.94,3,4,3,343,Loyal Customers
13294.0,281,1,815.79,1,1,3,113,At Risk
13295.0,11,3,900.77,4,3,3,433,Loyal Customers
13296.0,58,5,705.11,2,3,3,233,At Risk
13297.0,20,3,2278.77,3,3,4,334,Loyal Customers
13299.0,58,2,1076.2,2,2,3,223,At Risk
13300.0,23,2,913.62,3,2,3,323,Potential Loyalists
13302.0,161,1,95.45,1,1,1,111,At Risk
13303.0,35,1,61.72,3,1,1,311,Potential Loyalists
13304.0,90,3,917.57,2,3,3,233,At Risk
13305.0,7,7,1751.75,4,4,4,444,Champions
13306.0,65,1,53.65,2,1,1,211,At Risk
13307.0,122,2,258.34,2,2,1,221,At Risk
13308.0,231,1,284.86,1,1,1,111,At Risk
13309.0,27,1,249.58,3,1,1,311,Potential Loyalists
13310.0,15,2,409.17,4,2,2,422,Potential Loyalists
13312.0,86,1,124.75,2,1,1,211,At Risk
13313.0,114,7,1890.0,2,4,4,244,At Risk
13315.0,324,1,310.26000000000005,1,1,2,112,At Risk
13316.0,27,6,7207.89,3,4,4,344,Loyal Customers
13317.0,20,13,4212.411,3,4,4,344,Loyal Customers
13319.0,0,34,11236.95,4,4,4,444,Champions
13320.0,69,2,679.4,2,2,2,222,At Risk
13324.0,63,8,3391.52,2,4,4,244,At Risk
13326.0,67,1,281.76,2,1,1,211,At Risk
13327.0,0,14,6251.71,4,4,4,444,Champions
13329.0,1,7,4323.97,4,4,4,444,Champions
13330.0,90,3,1655.17,2,3,3,233,At Risk
13331.0,36,1,262.4,3,1,1,311,Potential Loyalists
13333.0,46,3,1015.74,3,3,3,333,Loyal Customers
13334.0,171,2,2699.48,1,2,4,124,At Risk
13337.0,181,1,1575.26,1,1,3,113,At Risk
13338.0,176,3,1958.6,1,3,4,134,At Risk
13340.0,52,5,11364.08,3,3,4,334,Loyal Customers
13346.0,97,6,299.4,2,4,1,241,At Risk
13357.0,129,4,3196.11,2,3,4,234,At Risk
13359.0,38,1,603.75,3,1,2,312,Potential Loyalists
13360.0,66,4,1553.65,2,3,3,233,At Risk
13361.0,107,2,1450.5,2,2,3,223,At Risk
13362.0,13,3,2303.33,4,3,4,434,Loyal Customers
13363.0,44,1,731.36,3,1,3,313,Potential Loyalists
13367.0,66,1,510.2,2,1,2,212,At Risk
13368.0,49,2,498.1,3,2,2,322,Potential Loyalists
13369.0,0,1,308.28000000000003,4,1,2,412,Potential Loyalists
13370.0,6,1,754.87,4,1,3,413,Potential Loyalists
13371.0,140,2,2297.66,1,2,4,124,At Risk
13373.0,50,3,4274.94,3,3,4,334,Loyal Customers
13374.0,49,2,422.8,3,2,2,322,Potential Loyalists
13375.0,79,1,1013.58,2,1,3,213,At Risk
13377.0,31,2,1552.88,3,2,3,323,Potential Loyalists
13380.0,67,1,62.4,2,1,1,211,At Risk
13381.0,14,6,4585.06,4,4,4,444,Champions
13382.0,63,4,1164.5900000000001,2,3,3,233,At Risk
13383.0,178,1,305.28000000000003,1,1,1,111,At Risk
13384.0,25,4,2528.9,3,3,4,334,Loyal Customers
13386.0,49,2,835.46,3,2,3,323,Potential Loyalists
13387.0,52,1,186.94,3,1,1,311,Potential Loyalists
13388.0,238,1,508.55,1,1,2,112,At Risk
13392.0,312,1,91.14,1,1,1,111,At Risk
13393.0,218,4,1131.45,1,3,3,133,At Risk
13394.0,14,11,4101.68,4,4,4,444,Champions
13395.0,35,2,872.51,3,2,3,323,Potential Loyalists
13397.0,72,5,1647.74,2,3,3,233,At Risk
13398.0,83,1,213.0,2,1,1,211,At Risk
13399.0,99,3,275.4,2,3,1,231,At Risk
13400.0,217,1,310.83,1,1,2,112,At Risk
13402.0,7,3,913.9,4,3,3,433,Loyal Customers
13403.0,22,2,154.5,3,2,1,321,Potential Loyalists
13405.0,116,3,641.36,2,3,2,232,At Risk
13406.0,62,2,568.92,2,2,2,222,At Risk
13407.0,213,3,2244.7,1,3,4,134,At Risk
13408.0,6,46,23616.422,4,4,4,444,Champions
13410.0,28,4,1198.9,3,3,3,333,Loyal Customers
13412.0,255,1,487.35,1,1,2,112,At Risk
13413.0,274,6,429.44,1,4,2,142,At Risk
13414.0,98,3,1103.64,2,3,3,233,At Risk
13415.0,107,4,784.17,2,3,3,233,At Risk
13416.0,371,1,228.3,1,1,1,111,At Risk
13417.0,182,4,1028.66,1,3,3,133,At Risk
13418.0,7,15,6055.47,4,4,4,444,Champions
13421.0,41,6,2225.04,3,4,4,344,Loyal Customers
13423.0,63,1,217.03,2,1,1,211,At Risk
13424.0,84,1,572.77,2,1,2,212,At Risk
13425.0,143,2,1766.22,1,2,4,124,At Risk
13426.0,17,12,4526.06,4,4,4,444,Champions
13427.0,112,3,423.93,2,3,2,232,At Risk
13428.0,149,2,276.76,1,2,1,121,At Risk
13431.0,41,6,2047.14,3,4,4,344,Loyal Customers
13432.0,206,2,439.1,1,2,2,122,At Risk
13433.0,136,4,658.32,1,3,2,132,At Risk
13434.0,20,3,1132.6200000000001,3,3,3,333,Loyal Customers
13435.0,11,2,637.44,4,2,2,422,Potential Loyalists
13438.0,182,1,46.5,1,1,1,111,At Risk
13439.0,23,2,702.9,3,2,3,323,Potential Loyalists
13440.0,58,7,1295.25,2,4,3,243,At Risk
13441.0,66,1,424.26,2,1,2,212,At Risk
13442.0,302,3,419.87,1,3,2,132,At Risk
13443.0,83,6,1273.16,2,4,3,243,At Risk
13444.0,9,2,619.08,4,2,2,422,Potential Loyalists
13445.0,261,1,241.89999999999998,1,1,1,111,At Risk
13446.0,65,11,3881.89,2,4,4,244,At Risk
13448.0,8,9,5655.2,4,4,4,444,Champions
13450.0,9,7,2076.32,4,4,4,444,Champions
13451.0,16,6,4191.8,4,4,4,444,Champions
13452.0,107,1,139.8,2,1,1,211,At Risk
13453.0,37,1,424.71,3,1,2,312,Potential Loyalists
13454.0,276,1,219.87,1,1,1,111,At Risk
13455.0,1,5,1847.5900000000001,4,3,4,434,Loyal Customers
13457.0,323,2,148.22,1,2,1,121,At Risk
13458.0,14,2,2312.7000000000003,4,2,4,424,Potential Loyalists
13459.0,259,2,1160.41,1,2,3,123,At Risk
13461.0,42,3,2715.0,3,3,4,334,Loyal Customers
13462.0,45,4,1002.35,3,3,3,333,Loyal Customers
13464.0,29,5,2422.96,3,3,4,334,Loyal Customers
13465.0,81,2,931.12,2,2,3,223,At Risk
13466.0,43,4,705.45,3,3,3,333,Loyal Customers
13468.0,3,38,7670.54,4,4,4,444,Champions
13469.0,288,1,82.4,1,1,1,111,At Risk
13472.0,98,2,592.24,2,2,2,222,At Risk
13473.0,209,6,2235.12,1,4,4,144,At Risk
13474.0,78,2,419.75,2,2,2,222,At Risk
13476.0,41,3,823.0,3,3,3,333,Loyal Customers
13477.0,90,5,1364.5900000000001,2,3,3,233,At Risk
13478.0,104,5,2215.78,2,3,4,234,At Risk
13479.0,87,2,550.42,2,2,2,222,At Risk
13480.0,51,2,627.82,3,2,2,322,Potential Loyalists
13481.0,9,6,2026.28,4,4,4,444,Champions
13482.0,262,1,151.45,1,1,1,111,At Risk
13484.0,18,2,476.92,3,2,2,322,Potential Loyalists
13485.0,11,10,2564.98,4,4,4,444,Champions
13487.0,140,2,271.47,1,2,1,121,At Risk
13488.0,2,11,6619.57,4,4,4,444,Champions
13490.0,289,1,154.25,1,1,1,111,At Risk
13491.0,7,18,3350.7400000000002,4,4,4,444,Champions
13495.0,3,6,3329.39,4,4,4,444,Champions
13497.0,3,5,972.2800000000001,4,3,3,433,Loyal Customers
13498.0,365,1,327.38,1,1,2,112,At Risk
13500.0,36,1,299.53,3,1,1,311,Potential Loyalists
13501.0,121,2,1544.79,2,2,3,223,At Risk
13502.0,50,2,488.5,3,2,2,322,Potential Loyalists
13503.0,114,5,1642.39,2,3,3,233,At Risk
13506.0,4,4,1180.68,4,3,3,433,Loyal Customers
13508.0,277,1,176.07999999999998,1,1,1,111,At Risk
13509.0,142,1,135.0,1,1,1,111,At Risk
13510.0,10,7,2766.73,4,4,4,444,Champions
13511.0,311,1,282.76,1,1,1,111,At Risk
13512.0,22,3,462.18,3,3,2,332,Loyal Customers
13513.0,76,2,619.49,2,2,2,222,At Risk
13514.0,63,3,663.7,2,3,2,232,At Risk
13515.0,84,2,374.7,2,2,2,222,At Risk
13516.0,52,1,295.85,3,1,1,311,Potential Loyalists
13519.0,77,1,220.46,2,1,1,211,At Risk
13520.0,6,6,3285.05,4,4,4,444,Champions
13523.0,1,2,1136.64,4,2,3,423,Potential Loyalists
13526.0,373,2,1182.0,1,2,3,123,At Risk
13527.0,53,5,2298.93,2,3,4,234,At Risk
13530.0,269,1,402.98,1,1,2,112,At Risk
13531.0,1,5,1254.72,4,3,3,433,Loyal Customers
13534.0,14,10,1850.82,4,4,4,444,Champions
13535.0,37,1,89.5,3,1,1,311,Potential Loyalists
13537.0,60,2,717.85,2,2,3,223,At Risk
13538.0,31,5,1822.28,3,3,4,334,Loyal Customers
13539.0,55,4,938.02,2,3,3,233,At Risk
13540.0,102,3,632.39,2,3,2,232,At Risk
13541.0,62,2,785.25,2,2,3,223,At Risk
13542.0,11,17,3959.4900000000002,4,4,4,444,Champions
13543.0,269,2,1439.61,1,2,3,123,At Risk
13544.0,46,4,514.14,3,3,2,332,Loyal Customers
13545.0,25,2,364.93,3,2,2,322,Potential Loyalists
13546.0,17,2,465.15,4,2,2,422,Potential Loyalists
13547.0,43,1,167.08,3,1,1,311,Potential Loyalists
13548.0,106,1,223.28,2,1,1,211,At Risk
13549.0,22,1,87.6,3,1,1,311,Potential Loyalists
13550.0,18,1,342.55,3,1,2,312,Potential Loyalists
13551.0,301,1,152.39999999999998,1,1,1,111,At Risk
13552.0,63,10,3208.85,2,4,4,244,At Risk
13553.0,309,1,499.6,1,1,2,112,At Risk
13554.0,15,7,1629.35,4,4,3,443,Loyal Customers
13555.0,13,9,4792.96,4,4,4,444,Champions
13556.0,64,2,200.82,2,2,1,221,At Risk
13557.0,50,11,2448.2,3,4,4,344,Loyal Customers
13559.0,147,2,990.0,1,2,3,123,At Risk
13561.0,32,10,1661.54,3,4,3,343,Loyal Customers
13562.0,36,5,3038.85,3,3,4,334,Loyal Customers
13564.0,3,35,15310.35,4,4,4,444,Champions
13565.0,46,1,174.57999999999998,3,1,1,311,Potential Loyalists
13566.0,69,3,831.76,2,3,3,233,At Risk
13567.0,63,4,1079.29,2,3,3,233,At Risk
13569.0,2,3,497.74,4,3,2,432,Loyal Customers
13571.0,17,14,2448.32,4,4,4,444,Champions
13573.0,14,4,614.27,4,3,2,432,Loyal Customers
13574.0,46,1,404.45,3,1,2,312,Potential Loyalists
13576.0,8,11,4834.4,4,4,4,444,Champions
13577.0,17,7,1801.68,4,4,4,444,Champions
13578.0,44,1,147.66,3,1,1,311,Potential Loyalists
13579.0,4,4,1072.0,4,3,3,433,Loyal Customers
13580.0,41,1,107.75,3,1,1,311,Potential Loyalists
13581.0,49,1,162.53,3,1,1,311,Potential Loyalists
13582.0,24,2,241.68,3,2,1,321,Potential Loyalists
13583.0,314,1,664.001,1,1,2,112,At Risk
13584.0,133,2,243.3,2,2,1,221,At Risk
13585.0,165,3,684.54,1,3,2,132,At Risk
13586.0,176,1,127.28,1,1,1,111,At Risk
13587.0,84,3,961.1,2,3,3,233,At Risk
13589.0,84,4,741.09,2,3,3,233,At Risk
13590.0,10,12,4354.12,4,4,4,444,Champions
13591.0,70,4,976.81,2,3,3,233,At Risk
13593.0,22,9,3481.4100000000003,3,4,4,344,Loyal Customers
13594.0,120,1,136.35000000000002,2,1,1,211,At Risk
13595.0,151,3,784.48,1,3,3,133,At Risk
13597.0,35,2,396.71,3,2,2,322,Potential Loyalists
13598.0,130,4,601.92,2,3,2,232,At Risk
13599.0,1,14,5013.96,4,4,4,444,Champions
13600.0,269,1,298.9,1,1,1,111,At Risk
13601.0,27,2,466.67,3,2,2,322,Potential Loyalists
13602.0,16,3,596.28,4,3,2,432,Loyal Customers
13604.0,293,1,717.62,1,1,3,113,At Risk
13605.0,22,2,522.67,3,2,2,322,Potential Loyalists
13607.0,37,1,400.3,3,1,2,312,Potential Loyalists
13608.0,175,1,232.05,1,1,1,111,At Risk
13609.0,228,1,167.35,1,1,1,111,At Risk
13610.0,22,7,1021.38,3,4,3,343,Loyal Customers
13611.0,9,7,2143.53,4,4,4,444,Champions
13612.0,267,1,818.29,1,1,3,113,At Risk
13613.0,87,5,1039.8500000000001,2,3,3,233,At Risk
13614.0,28,2,747.28,3,2,3,323,Potential Loyalists
13615.0,34,7,5854.84,3,4,4,344,Loyal Customers
13616.0,203,2,283.85,1,2,1,121,At Risk
13617.0,43,5,734.57,3,3,3,333,Loyal Customers
13619.0,179,2,224.94,1,2,1,121,At Risk
13620.0,163,1,112.34,1,1,1,111,At Risk
13622.0,331,1,658.95,1,1,2,112,At Risk
13623.0,15,5,1805.32,4,3,4,434,Loyal Customers
13624.0,23,1,462.08,3,1,2,312,Potential Loyalists
13625.0,231,1,301.26,1,1,1,111,At Risk
13626.0,14,1,449.81,4,1,2,412,Potential Loyalists
13627.0,123,2,607.43,2,2,2,222,At Risk
13628.0,311,1,310.14,1,1,2,112,At Risk
13629.0,48,8,5578.5,3,4,4,344,Loyal Customers
13632.0,29,3,1526.88,3,3,3,333,Loyal Customers
13634.0,9,11,3486.41,4,4,4,444,Champions
13635.0,77,3,1928.13,2,3,4,234,At Risk
13639.0,71,1,312.93,2,1,2,212,At Risk
13640.0,246,1,405.0,1,1,2,112,At Risk
13641.0,275,5,1016.47,1,3,3,133,At Risk
13642.0,67,3,159.92,2,3,1,231,At Risk
13643.0,17,7,1637.33,4,4,3,443,Loyal Customers
13646.0,34,2,326.25,3,2,2,322,Potential Loyalists
13647.0,129,4,1393.56,2,3,3,233,At Risk
13648.0,35,8,1764.02,3,4,4,344,Loyal Customers
13649.0,1,5,1304.88,4,3,3,433,Loyal Customers
13650.0,9,4,1451.66,4,3,3,433,Loyal Customers
13651.0,16,1,132.65,4,1,1,411,Potential Loyalists
13652.0,3,3,1475.77,4,3,3,433,Loyal Customers
13653.0,122,1,152.2,2,1,1,211,At Risk
13654.0,15,5,3600.67,4,3,4,434,Loyal Customers
13655.0,9,4,1347.54,4,3,3,433,Loyal Customers
13656.0,134,2,699.2,2,2,2,222,At Risk
13658.0,18,4,3386.33,3,3,4,334,Loyal Customers
13659.0,51,10,3321.68,3,4,4,344,Loyal Customers
13660.0,35,1,306.64,3,1,1,311,Potential Loyalists
13661.0,238,1,325.24,1,1,2,112,At Risk
13662.0,20,8,1352.35,3,4,3,343,Loyal Customers
13663.0,15,4,1858.04,4,3,4,434,Loyal Customers
13665.0,21,3,1711.66,3,3,3,333,Loyal Customers
13666.0,55,2,43.25,2,2,1,221,At Risk
13668.0,18,14,6638.650000000001,3,4,4,344,Loyal Customers
13669.0,42,1,195.0,3,1,1,311,Potential Loyalists
13671.0,29,1,172.6,3,1,1,311,Potential Loyalists
13672.0,365,1,233.53,1,1,1,111,At Risk
13674.0,67,1,240.68,2,1,1,211,At Risk
13676.0,174,2,243.9,1,2,1,121,At Risk
13677.0,39,2,551.24,3,2,2,322,Potential Loyalists
13679.0,128,3,281.26,2,3,1,231,At Risk
13680.0,106,8,7700.55,2,4,4,244,At Risk
13683.0,92,1,258.6,2,1,1,211,At Risk
13684.0,25,3,529.75,3,3,2,332,Loyal Customers
13686.0,15,2,337.04,4,2,2,422,Potential Loyalists
13687.0,73,1,11880.84,2,1,4,214,At Risk
13688.0,270,1,375.5,1,1,2,112,At Risk
13689.0,79,1,349.5,2,1,2,212,At Risk
13691.0,31,1,212.78,3,1,1,311,Potential Loyalists
13692.0,43,2,1626.08,3,2,3,323,Potential Loyalists
13693.0,9,9,2011.8200000000002,4,4,4,444,Champions
13694.0,8,94,131443.19,4,4,4,444,Champions
13695.0,212,1,266.6,1,1,1,111,At Risk
13696.0,56,3,2020.4,2,3,4,234,At Risk
13698.0,231,2,451.73,1,2,2,122,At Risk
13699.0,185,1,455.57,1,1,2,112,At Risk
13700.0,52,3,348.34,3,3,2,332,Loyal Customers
13701.0,81,1,161.0,2,1,1,211,At Risk
13702.0,80,1,135.18,2,1,1,211,At Risk
13703.0,50,1,326.06,3,1,2,312,Potential Loyalists
13705.0,8,5,1323.47,4,3,3,433,Loyal Customers
13706.0,261,1,300.38,1,1,1,111,At Risk
13707.0,64,3,2559.45,2,3,4,234,At Risk
13709.0,81,5,1263.7,2,3,3,233,At Risk
13710.0,58,2,329.04,2,2,2,222,At Risk
13711.0,41,7,1540.2,3,4,3,343,Loyal Customers
13712.0,245,1,537.58,1,1,2,112,At Risk
13713.0,43,3,740.76,3,3,3,333,Loyal Customers
13714.0,100,1,161.35,2,1,1,211,At Risk
13715.0,7,13,7348.3,4,4,4,444,Champions
13717.0,92,2,318.29,2,2,2,222,At Risk
13719.0,28,6,1741.4,3,4,4,344,Loyal Customers
13721.0,30,1,217.39999999999998,3,1,1,311,Potential Loyalists
13722.0,55,7,3260.0,2,4,4,244,At Risk
13723.0,27,5,994.23,3,3,3,333,Loyal Customers
13724.0,272,1,213.01,1,1,1,111,At Risk
13727.0,246,6,740.6700000000001,1,4,3,143,At Risk
13728.0,22,10,1839.03,3,4,4,344,Loyal Customers
13729.0,70,3,724.73,2,3,3,233,At Risk
13733.0,45,2,487.03000000000003,3,2,2,322,Potential Loyalists
13734.0,143,4,6695.6900000000005,1,3,4,134,At Risk
13735.0,11,9,6879.2300000000005,4,4,4,444,Champions
13736.0,60,5,2022.67,2,3,4,234,At Risk
13738.0,31,1,434.78000000000003,3,1,2,312,Potential Loyalists
13739.0,162,1,75.3,1,1,1,111,At Risk
13740.0,50,4,1232.02,3,3,3,333,Loyal Customers
13745.0,181,1,477.32,1,1,2,112,At Risk
13746.0,48,1,176.69,3,1,1,311,Potential Loyalists
13747.0,8,2,169.8,4,2,1,421,Potential Loyalists
13748.0,8,5,1320.1,4,3,3,433,Loyal Customers
13750.0,15,6,1954.92,4,4,4,444,Champions
13752.0,162,1,404.45000000000005,1,1,2,112,At Risk
13753.0,233,3,1353.31,1,3,3,133,At Risk
13754.0,72,1,164.45,2,1,1,211,At Risk
13756.0,2,10,3999.2300000000005,4,4,4,444,Champions
13757.0,309,1,195.55,1,1,1,111,At Risk
13758.0,1,10,6226.43,4,4,4,444,Champions
13760.0,39,3,1076.85,3,3,3,333,Loyal Customers
13761.0,137,4,881.52,1,3,3,133,At Risk
13762.0,228,4,2165.76,1,3,4,134,At Risk
13763.0,52,2,3502.48,3,2,4,324,Potential Loyalists
13764.0,204,3,1400.2,1,3,3,133,At Risk
13765.0,288,1,352.821,1,1,2,112,At Risk
13766.0,130,1,190.35,2,1,1,211,At Risk
13767.0,4,39,18320.170000000002,4,4,4,444,Champions
